sitename,county,aqi,pollutant,status,so2,co,o3,o3_8hr,pm10,pm2.5,no2,nox,no,windspeed,winddirec,datacreationdate,unit,co_8hr,pm2.5_avg,pm10_avg,so2_avg,longitude,latitude,siteid
臺東,臺東縣,57,細懸浮微粒,普通,0.5,0.22,44.5,45.4,41,18,2.7,3.1,0.3,0.2,318,"2024-03-15 06:00",,0.2,18.1,37,1,121.15045,22.755358,62
恆春,屏東縣,71,臭氧八小時,普通,1.3,0.21,60.4,61.9,27,17,1.2,1.8,0.6,6.9,32,"2024-03-15 06:00",,0.2,15.7,28,1,120.788928,21.958069,61
潮州,屏東縣,84,細懸浮微粒,普通,0.6,0.35,20.4,33.9,49,26,5,6,1,1.5,27,"2024-03-15 06:00",,0.3,29.1,57,0,120.561175,22.523108,60
屏東,屏東縣,118,細懸浮微粒,對敏感族群不健康,1.2,0.37,27.8,35.8,67,39,10.2,11,0.7,0.4,18,"2024-03-15 06:00",,0.4,41.9,79,2,120.488033,22.673081,59
小港,高雄市,123,細懸浮微粒,對敏感族群不健康,1.2,0.44,36.8,37.8,74,48,16,17.9,1.8,1.1,66,"2024-03-15 06:00",,0.4,44,79,2,120.337736,22.565833,58
前鎮,高雄市,130,細懸浮微粒,對敏感族群不健康,4.1,0.57,26.3,22.4,98,48,20.4,21.5,1.1,0.2,25,"2024-03-15 06:00",,0.6,46.7,93,2,120.30833356,22.6044507,57
前金,高雄市,144,細懸浮微粒,對敏感族群不健康,1.8,0.55,12,21.6,110,56,18.7,18.9,0.2,1.9,2,"2024-03-15 06:00",,0.4,52.2,102,1,120.28676111,22.63390278,56
左營,高雄市,152,細懸浮微粒,對所有族群不健康,2,0.73,9.9,18.6,100,64,21.3,22.3,0.9,1.5,21,"2024-03-15 06:00",,0.5,56.7,96,1,120.292917,22.674861,54
楠梓,高雄市,135,細懸浮微粒,對敏感族群不健康,0.5,0.41,10.1,16.4,82,49,20.3,20.7,0.4,1.6,48,"2024-03-15 06:00",,0.4,48.7,90,1,120.328289,22.733667,53
林園,高雄市,125,細懸浮微粒,對敏感族群不健康,1.3,0.45,21,39.1,101,52,11.4,12.3,0.9,2.1,23,"2024-03-15 06:00",,0.4,44.8,88,2,120.41175,22.4795,52
大寮,高雄市,140,細懸浮微粒,對敏感族群不健康,14.6,0.46,19.8,29.6,80,52,19.4,20.4,0.9,1.4,46,"2024-03-15 06:00",,0.4,50.5,85,7,120.425311,22.56413611,51
鳳山,高雄市,130,細懸浮微粒,對敏感族群不健康,2.3,0.53,27.3,33.2,84,46,13.7,14.4,0.6,0.7,103,"2024-03-15 06:00",,0.5,46.5,86,2,120.357422,22.628126,50
仁武,高雄市,152,細懸浮微粒,對所有族群不健康,2.4,0.51,9.1,13.5,100,63,24.9,25.9,0.9,0.6,11,"2024-03-15 06:00",,0.5,57,93,1,120.332631,22.689056,49
橋頭,高雄市,151,細懸浮微粒,對所有族群不健康,1.6,0.46,6,13.6,85,55,19,20.2,1.1,1.5,75,"2024-03-15 06:00",,0.4,54.9,90,1,120.305689,22.757506,48
美濃,高雄市,94,細懸浮微粒,普通,0.9,0.37,31.8,42.7,51,31,6.7,7.1,0.4,0.3,55,"2024-03-15 06:00",,0.3,32.8,62,0,120.530542,22.883583,47
臺南,臺南市,143,細懸浮微粒,對敏感族群不健康,1.4,0.5,0.3,12.7,103,56,26.4,29.2,2.8,1.1,15,"2024-03-15 06:00",,0.4,51.6,97,1,120.21947897,22.98928311,46
安南,臺南市,152,細懸浮微粒,對所有族群不健康,1,0.46,4.8,15.8,89,62,18.7,20.5,1.7,0.8,347,"2024-03-15 06:00",,0.4,55.8,83,1,120.2175,23.048197,45
善化,臺南市,127,細懸浮微粒,對敏感族群不健康,1.7,0.45,4.1,15.9,95,53,17.3,18.4,1,1.2,18,"2024-03-15 06:00",,0.4,45.6,90,1,120.29740529,23.11337642,44
新營,臺南市,140,細懸浮微粒,對敏感族群不健康,1.2,0.46,7.3,14.0,96,64,21.8,22.9,1,0.4,9,"2024-03-15 06:00",,0.4,50.5,84,1,120.31725,23.305633,43
嘉義,嘉義市,152,細懸浮微粒,對所有族群不健康,2.5,0.41,7.1,12.6,91,60,18.4,19.5,1,2.1,59,"2024-03-15 06:00",,0.4,56.7,87,2,120.44125148,23.46477865,42
臺西,雲林縣,71,細懸浮微粒,普通,1.6,0.21,36.1,34.0,56,20,6.4,7.1,0.7,3.4,28,"2024-03-15 06:00",,0.2,23.7,59,1,120.19933333,23.702175,41
朴子,嘉義縣,124,細懸浮微粒,對敏感族群不健康,1.9,0.31,15.8,21.1,73,40,7.3,7.9,0.5,0.4,322,"2024-03-15 06:00",,0.3,44.5,79,2,120.2478,23.46538,40
新港,嘉義縣,122,細懸浮微粒,對敏感族群不健康,1.7,0.41,13.7,17.8,89,47,13.7,14.9,1.2,1.4,29,"2024-03-15 06:00",,0.3,43.7,85,2,120.345531,23.554839,39
崙背,雲林縣,108,細懸浮微粒,對敏感族群不健康,0.9,0.31,20.4,19.7,85,36,10.1,10.4,0.3,0.9,125,"2024-03-15 06:00",,0.3,38.3,84,1,120.348742,23.757547,38
斗六,雲林縣,137,細懸浮微粒,對敏感族群不健康,1.2,0.4,3.7,11.5,90,54,16.7,18.3,1.6,0.3,134,"2024-03-15 06:00",,0.3,49.5,87,1,120.544994,23.711853,37
南投,南投縣,87,細懸浮微粒,普通,0.8,0.36,1.2,5.9,47,26,11.3,13.5,2.2,0.5,156,"2024-03-15 06:00",,0.3,30,52,0,120.685306,23.913,36
二林,彰化縣,109,細懸浮微粒,對敏感族群不健康,1.6,0.23,34.2,23.2,65,30,8.1,8.7,0.6,2.4,22,"2024-03-15 06:00",,0.3,38.5,77,1,120.409653,23.925175,35
線西,彰化縣,86,細懸浮微粒,普通,1.3,0.19,36.4,28.5,54,22,6.2,6.6,0.3,3.4,19,"2024-03-15 06:00",,0.2,29.8,63,2,120.469061,24.131672,34
彰化,彰化縣,99,細懸浮微粒,普通,1.1,0.26,27.5,19.2,66,28,11.4,12,0.6,2.1,10,"2024-03-15 06:00",,0.3,34.9,66,1,120.541519,24.066,33
西屯,臺中市,107,細懸浮微粒,對敏感族群不健康,1.3,0.31,26.1,19.1,71,35,12,12.8,0.8,0.9,61,"2024-03-15 06:00",,0.3,37.9,67,1,120.616917,24.162197,32
忠明,臺中市,101,細懸浮微粒,對敏感族群不健康,1.6,0.36,30.5,19.0,80,40,9.9,10.9,1,0.4,342,"2024-03-15 06:00",,0.4,35.5,69,1,120.641092,24.151958,31
大里,臺中市,122,細懸浮微粒,對敏感族群不健康,1.1,0.49,1.1,4.9,67,49,22,29,7,0.7,118,"2024-03-15 06:00",,0.4,43.5,62,1,120.67844444,24.09961111,30
沙鹿,臺中市,94,細懸浮微粒,普通,1.3,0.22,31,24.4,64,22,8.2,8,0,1.9,2,"2024-03-15 06:00",,0.3,32.8,68,0,120.568794,24.225628,29
豐原,臺中市,70,細懸浮微粒,普通,0.8,0.34,7.6,17.9,34,18,11.4,13.1,1.7,0.2,111,"2024-03-15 06:00",,0.3,23.4,40,1,120.74252414,24.25699731,28
三義,苗栗縣,82,細懸浮微粒,普通,1.3,0.39,26.3,19.9,50,34,8.2,9.6,1.4,2.3,16,"2024-03-15 06:00",,0.3,28.1,46,1,120.75956754,24.38248443,27
苗栗,苗栗縣,89,細懸浮微粒,普通,1.3,0.31,7.9,9.9,46,32,11.8,12.8,1,0.9,158,"2024-03-15 06:00",,0.3,30.8,49,1,120.82011468,24.56499183,26
頭份,苗栗縣,88,細懸浮微粒,普通,1.8,0.33,9.5,9.2,47,28,9.6,10.5,0.9,0.3,74,"2024-03-15 06:00",,0.3,30.6,51,2,120.89869286,24.69690679,25
新竹,新竹市,105,細懸浮微粒,對敏感族群不健康,0.7,0.42,2,6.7,31,32,18.4,22.1,3.7,0.3,128,"2024-03-15 06:00",,0.5,36.9,50,1,120.97236752,24.8056356,24
竹東,新竹縣,67,細懸浮微粒,普通,1.2,0.3,13.6,17.5,28,20,6.8,7.4,0.5,0.2,109,"2024-03-15 06:00",,0.2,21.9,35,1,121.08895493,24.74091408,23
湖口,新竹縣,149,細懸浮微粒,對敏感族群不健康,1.3,0.59,1.2,9.1,66,54,26.3,32.3,6,0.8,176,"2024-03-15 06:00",,0.5,54.2,74,1,121.03886894,24.90009696,22
龍潭,桃園市,109,細懸浮微粒,對敏感族群不健康,1,0.36,12.2,12.4,35,25,18.7,19.3,0.6,0.3,311,"2024-03-15 06:00",,0.6,38.4,61,1,121.21645772,24.86400048,21
平鎮,桃園市,127,細懸浮微粒,對敏感族群不健康,1.8,0.68,2.8,9.0,59,38,35.8,41.9,6.1,0.6,255,"2024-03-15 06:00",,0.6,45.5,70,1,121.203986,24.952786,20
觀音,桃園市,129,細懸浮微粒,對敏感族群不健康,1.7,0.5,7.4,27.4,92,64,21,22.3,1.3,1.1,243,"2024-03-15 06:00",,0.3,46.2,70,1,121.08283092,25.03556747,19
大園,桃園市,120,細懸浮微粒,對敏感族群不健康,1.8,0.62,1.6,21.2,78,56,28.2,29.9,1.7,0.9,254,"2024-03-15 06:00",,0.4,43,66,2,121.20251473,25.06100357,18
桃園,桃園市,95,細懸浮微粒,普通,2.6,0.6,0.6,10.8,55,31,31.6,35.4,3.8,0.5,202,"2024-03-15 06:00",,0.6,33.2,54,1,121.30500531,24.9947107,17
大同,臺北市,75,細懸浮微粒,普通,1,0.67,11.9,23.7,40,26,26.4,32.8,6.3,-,-,"2024-03-15 06:00",,0.6,25.3,44,1,121.51342074,25.06331455,16
松山,臺北市,77,細懸浮微粒,普通,0.5,0.51,4.8,20.9,33,26,28.8,46.3,17.5,0.4,215,"2024-03-15 06:00",,0.4,26.1,36,1,121.578611,25.05,15
古亭,臺北市,63,細懸浮微粒,普通,0.7,0.31,35.5,37.6,32,18,7.7,7.9,0.2,0.9,153,"2024-03-15 06:00",,0.3,20.5,35,1,121.529556,25.020608,14
萬華,臺北市,69,細懸浮微粒,普通,0.6,0.37,34.6,34.0,32,20,10.2,11.3,1,0.2,94,"2024-03-15 06:00",,0.4,23,39,0,121.507972,25.046503,13
中山,臺北市,67,細懸浮微粒,普通,0.8,0.43,28.4,34.6,32,17,13.8,14.8,1,0.8,165,"2024-03-15 06:00",,0.4,22,41,1,121.526528,25.062361,12
士林,臺北市,55,細懸浮微粒,普通,0.7,0.26,33.8,42.8,23,12,6.4,7.1,0.7,0.5,92,"2024-03-15 06:00",,0.2,17.2,33,1,121.51666356,25.10334003,11
淡水,新北市,69,細懸浮微粒,普通,0.8,0.47,17.5,32.8,42,27,18.7,19.2,0.4,3.1,140,"2024-03-15 06:00",,0.4,22.8,39,0,121.449239,25.1645,10
林口,新北市,66,細懸浮微粒,普通,1.2,0.31,43.4,41.5,29,17,6.6,7.8,1.2,2,103,"2024-03-15 06:00",,0.3,21.5,39,1,121.36548982,25.07798949,9
菜寮,新北市,76,細懸浮微粒,普通,1,0.73,1.7,26.6,42,26,37.2,54.1,16.8,0.2,274,"2024-03-15 06:00",,0.5,25.8,43,1,121.481028,25.06895,8
新莊,新北市,82,細懸浮微粒,普通,0.8,0.47,3.3,15.5,40,25,19.5,21.8,2.2,1,170,"2024-03-15 06:00",,0.5,27.9,46,1,121.4325,25.037972,7
板橋,新北市,70,細懸浮微粒,普通,0.3,0.46,6.6,19.9,33,22,21.2,22.4,1.2,0.7,267,"2024-03-15 06:00",,0.5,23.3,40,1,121.458667,25.012972,6
土城,新北市,74,細懸浮微粒,普通,0.6,0.44,2.7,16.9,31,25,22.5,27.9,5.4,0.3,110,"2024-03-15 06:00",,0.4,24.7,39,1,121.451861,24.982528,5
新店,新北市,64,細懸浮微粒,普通,1,0.42,41.5,39.3,29,18,4.2,4.7,0.4,1.9,155,"2024-03-15 06:00",,0.3,20.9,33,1,121.537778,24.977222,4
萬里,新北市,49,,良好,1.4,0.25,28.8,32.2,29,11,1.2,1.5,0.3,2.3,208,"2024-03-15 06:00",,0.2,15,26,1,121.689881,25.179667,3
汐止,新北市,57,細懸浮微粒,普通,1.2,0.37,0.7,6.6,25,15,28.6,45.5,16.9,0.5,281,"2024-03-15 06:00",,0.4,17.8,30,1,121.64081,25.06624,2
基隆,基隆市,57,細懸浮微粒,普通,1.3,0.36,24.4,42.8,27,20,9.2,10.1,0.9,0.4,2,"2024-03-15 06:00",,0.2,18.1,29,1,121.760056,25.129167,1
屏東(枋山),屏東縣,74,臭氧八小時,普通,0.2,0.18,60.2,62.4,29,11,1.8,1.9,0.1,3.8,74,"2024-03-15 05:00",,0.1,14.2,29,0,120.651472,22.260899,313
新北(樹林),新北市,90,細懸浮微粒,普通,0.1,0.31,9.1,13.0,33,25,12.8,13.9,1,0.1,110,"2024-03-15 05:00",,0.4,31.5,44,0,121.38352778,24.94902778,311
屏東(琉球),屏東縣,80,細懸浮微粒,普通,2.3,0.35,55.8,63.4,79,35,9.3,9.8,0.4,0.8,306,"2024-03-15 05:00",,0.2,27.4,57,2,120.37722,22.35222,204
臺南(麻豆),臺南市,139,細懸浮微粒,對敏感族群不健康,1,0.4,7,18.2,97,61,16.8,17.4,0.6,0.2,7,"2024-03-15 05:00",,0.3,50.3,87,1,120.24583056,23.17904722,203
高雄(湖內),高雄市,131,細懸浮微粒,對敏感族群不健康,1.5,0.45,3,14.0,94,51,21.2,22.6,1.4,0.6,3,"2024-03-15 05:00",,0.4,47,91,1,120.24535,22.87985556,202
彰化(員林),彰化縣,111,細懸浮微粒,對敏感族群不健康,1.6,0.43,4.6,10.3,73,40,19.4,21,1.6,0.4,36,"2024-03-15 05:00",,0.4,39.5,71,2,120.56373,23.96117,201
大城,彰化縣,84,細懸浮微粒,普通,1.1,0.12,40.8,39.4,45,26,4.8,5.8,1,4.9,34,"2024-03-15 05:00",,0.1,29,49,0,120.26964167,23.85493056,85
富貴角,新北市,56,細懸浮微粒,普通,0.7,0.24,47.9,45.6,41,16,3.1,3.2,0,1.1,173,"2024-03-15 05:00",,0.2,17.6,46,1,121.53656894,25.29681695,84
麥寮,雲林縣,92,細懸浮微粒,普通,1.5,0.22,35.8,32.9,51,30,,,,3.4,359,"2024-03-15 05:00",,0.2,32.3,55,1,120.251825,23.753506,83
關山,臺東縣,54,細懸浮微粒,普通,1,0.21,32,37.8,27,17,2.5,3.3,0.7,0.3,313,"2024-03-15 05:00",,0.2,16.7,31,0,121.161933,23.045083,80
馬公,澎湖縣,61,細懸浮微粒,普通,0.1,0.22,46.5,48.7,33,21,4.5,4.8,0.3,3.6,32,"2024-03-15 05:00",,0.2,19.4,31,0,119.566158,23.569031,78
金門,金門縣,123,細懸浮微粒,對敏感族群不健康,1.8,0.41,18.7,29.7,64,46,14.4,14.9,0.4,0.3,104,"2024-03-15 05:00",,0.4,44,67,2,118.312256,24.432133,77
馬祖,連江縣,85,細懸浮微粒,普通,0.8,0.4,34.4,44.1,26,23,6.9,7.4,0.4,2.5,333,"2024-03-15 05:00",,0.3,29.3,38,2,119.93149378,26.15188416,75
埔里,南投縣,68,細懸浮微粒,普通,1.1,0.25,11.7,14.4,23,18,5,6.2,1.1,0.9,153,"2024-03-15 05:00",,0.3,22.6,31,1,120.967903,23.968842,72
復興,高雄市,132,細懸浮微粒,對敏感族群不健康,2.7,0.53,29.6,28.5,86,53,19.5,20.3,0.8,0.5,129,"2024-03-15 05:00",,0.6,47.5,82,1,120.312017,22.608711,71
永和,新北市,68,細懸浮微粒,普通,1.3,0.53,25.7,29.2,34,22,11.5,13.7,2.1,0.4,88,"2024-03-15 05:00",,0.6,22.5,38,1,121.516306,25.017,70
竹山,南投縣,109,細懸浮微粒,對敏感族群不健康,0.9,0.29,10.5,15.6,45,32,11.4,12.1,0.6,0.4,81,"2024-03-15 05:00",,0.3,38.6,55,1,120.677306,23.756389,69
中壢,桃園市,139,細懸浮微粒,對敏感族群不健康,3.4,0.89,3,7.8,80,52,31.5,42.4,10.9,0.4,178,"2024-03-15 05:00",,1,50.2,73,2,121.221667,24.953278,68
三重,新北市,74,細懸浮微粒,普通,1,0.77,7.9,14.9,37,22,33,56.2,23.1,-,-,"2024-03-15 05:00",,0.8,24.8,45,1,121.493806,25.072611,67
冬山,宜蘭縣,65,細懸浮微粒,普通,0.6,0.44,12.9,26.0,33,23,14.3,16.5,2.2,1.2,304,"2024-03-15 05:00",,0.3,21.1,37,0,121.792928,24.632203,66
宜蘭,宜蘭縣,56,細懸浮微粒,普通,1.3,0.28,27.3,29.1,25,21,3.5,4.5,0.9,0.3,221,"2024-03-15 05:00",,0.3,17.6,34,1,121.746394,24.747917,65
陽明,臺北市,61,臭氧八小時,普通,1.1,0.26,54.2,58.7,21,14,2.1,2.5,0.3,1.2,190,"2024-03-15 05:00",,0.2,16.8,27,1,121.529583,25.182722,64
花蓮,花蓮縣,55,細懸浮微粒,普通,0.5,0.22,25.1,23.8,21,14,1.6,2.5,0.8,2.6,231,"2024-03-15 05:00",,0.2,17.1,26,0,121.599769,23.971306,63
臺東,臺東縣,57,細懸浮微粒,普通,0.8,0.21,47.1,46.5,35,20,2.3,2.4,0.1,1.1,310,"2024-03-15 05:00",,0.2,18,37,1,121.15045,22.755358,62
恆春,屏東縣,74,臭氧八小時,普通,1.3,0.21,60.8,62.5,27,15,1.1,1.8,0.7,7.5,31,"2024-03-15 05:00",,0.2,15.3,28,1,120.788928,21.958069,61
潮州,屏東縣,84,細懸浮微粒,普通,0.8,0.3,36.1,36.6,55,27,3.2,4.2,0.9,1.1,3,"2024-03-15 05:00",,0.3,28.9,58,0,120.561175,22.523108,60
屏東,屏東縣,123,細懸浮微粒,對敏感族群不健康,1.5,0.39,28.7,39.6,74,42,10.7,11.4,0.7,1.1,359,"2024-03-15 05:00",,0.4,43.9,83,2,120.488033,22.673081,59
小港,高雄市,118,細懸浮微粒,對敏感族群不健康,1.3,0.44,38.8,40.3,79,47,14.5,16.3,1.8,0.7,37,"2024-03-15 05:00",,0.4,42.2,79,2,120.337736,22.565833,58
前鎮,高雄市,127,細懸浮微粒,對敏感族群不健康,3.5,0.53,22.7,26.4,97,51,23.8,25.1,1.2,0.2,232,"2024-03-15 05:00",,0.6,45.7,93,2,120.30833356,22.6044507,57
前金,高雄市,137,細懸浮微粒,對敏感族群不健康,1.7,0.48,17.1,26.4,111,59,17.5,17.6,0.1,1.3,357,"2024-03-15 05:00",,0.4,49.2,101,1,120.28676111,22.63390278,56
左營,高雄市,152,細懸浮微粒,對所有族群不健康,1.6,0.46,21.6,22.3,103,62,19.4,20.1,0.6,0.8,352,"2024-03-15 05:00",,0.5,55.5,97,1,120.292917,22.674861,54
楠梓,高雄市,135,細懸浮微粒,對敏感族群不健康,0.7,0.43,19.2,19.1,84,47,18.3,18.4,0,0.7,28,"2024-03-15 05:00",,0.4,48.5,91,1,120.328289,22.733667,53
林園,高雄市,117,細懸浮微粒,對敏感族群不健康,1,0.46,31.8,44.5,83,48,9,10,0.9,1.5,20,"2024-03-15 05:00",,0.4,41.5,84,2,120.41175,22.4795,52
大寮,高雄市,136,細懸浮微粒,對敏感族群不健康,1.8,0.47,21.8,34.5,91,57,15.1,15.9,0.8,0.5,334,"2024-03-15 05:00",,0.4,48.9,84,6,120.425311,22.56413611,51
鳳山,高雄市,129,細懸浮微粒,對敏感族群不健康,2.8,0.47,43.2,35.8,83,45,11.7,12.3,0.6,0.3,104,"2024-03-15 05:00",,0.5,46.2,87,2,120.357422,22.628126,50
仁武,高雄市,151,細懸浮微粒,對所有族群不健康,1.7,0.47,2.7,14.1,105,65,38.1,39.8,1.6,1,337,"2024-03-15 05:00",,0.5,55.1,92,1,120.332631,22.689056,49
橋頭,高雄市,151,細懸浮微粒,對所有族群不健康,1.4,0.54,8.6,16.8,99,64,22.6,23.5,0.9,2,19,"2024-03-15 05:00",,0.5,54.8,91,1,120.305689,22.757506,48
美濃,高雄市,94,細懸浮微粒,普通,0.8,0.37,33.5,45.6,58,33,6.4,7,0.6,0.6,53,"2024-03-15 05:00",,0.3,33,65,0,120.530542,22.883583,47
臺南,臺南市,139,細懸浮微粒,對敏感族群不健康,1.7,0.41,8.1,16.1,98,50,20.2,21.4,1.2,1.5,359,"2024-03-15 05:00",,0.4,50.3,95,1,120.21947897,22.98928311,46
安南,臺南市,149,細懸浮微粒,對敏感族群不健康,0.8,0.42,8.6,19.6,88,63,15.5,16.8,1.3,1.2,330,"2024-03-15 05:00",,0.4,54,82,1,120.2175,23.048197,45
善化,臺南市,122,細懸浮微粒,對敏感族群不健康,1.6,0.39,5.2,19.9,92,44,17.4,18.5,1,1,330,"2024-03-15 05:00",,0.3,43.6,89,1,120.29740529,23.11337642,44
新營,臺南市,134,細懸浮微粒,對敏感族群不健康,1.5,0.48,6.9,17.9,87,51,19.3,20.1,0.8,0.3,20,"2024-03-15 05:00",,0.4,48.1,81,1,120.31725,23.305633,43
嘉義,嘉義市,152,細懸浮微粒,對所有族群不健康,1.9,0.42,7.3,14.9,92,63,16.5,17.3,0.8,2.4,352,"2024-03-15 05:00",,0.4,55.9,86,2,120.44125148,23.46477865,42
臺西,雲林縣,72,細懸浮微粒,普通,2.2,0.24,31.2,33.7,63,24,9.3,10.2,0.8,3.2,26,"2024-03-15 05:00",,0.2,24.2,60,1,120.19933333,23.702175,41
朴子,嘉義縣,125,細懸浮微粒,對敏感族群不健康,2,0.29,16.8,24.0,79,45,8.1,8.3,0.1,0.7,69,"2024-03-15 05:00",,0.3,44.7,80,2,120.2478,23.46538,40
新港,嘉義縣,122,細懸浮微粒,對敏感族群不健康,1.9,0.47,13.3,20.3,93,47,14.2,15,0.7,1,27,"2024-03-15 05:00",,0.3,43.5,84,2,120.345531,23.554839,39
崙背,雲林縣,108,細懸浮微粒,對敏感族群不健康,0.9,0.31,17.1,19.6,82,36,10.3,11,0.6,0.5,136,"2024-03-15 05:00",,0.3,38.2,84,1,120.348742,23.757547,38
斗六,雲林縣,136,細懸浮微粒,對敏感族群不健康,1.3,0.36,7.9,14.5,88,54,16.5,17.6,1.1,0.2,68,"2024-03-15 05:00",,0.3,49,88,1,120.544994,23.711853,37
南投,南投縣,88,細懸浮微粒,普通,0.7,0.32,4.9,7.3,41,27,9.4,9.9,0.4,0.2,200,"2024-03-15 05:00",,0.4,30.7,55,0,120.685306,23.913,36
二林,彰化縣,115,細懸浮微粒,對敏感族群不健康,1.8,0.41,16.9,21.3,82,43,13.7,14.6,0.8,1.6,355,"2024-03-15 05:00",,0.3,40.8,80,1,120.409653,23.925175,35
線西,彰化縣,90,細懸浮微粒,普通,1.4,0.21,38.9,27.2,52,23,6.2,6.7,0.5,2.9,14,"2024-03-15 05:00",,0.3,31.4,64,2,120.469061,24.131672,34
彰化,彰化縣,105,細懸浮微粒,對敏感族群不健康,1.1,0.29,25.9,18.2,67,35,12.9,13.6,0.7,1.7,10,"2024-03-15 05:00",,0.3,37,67,1,120.541519,24.066,33
西屯,臺中市,107,細懸浮微粒,對敏感族群不健康,1.3,0.31,31.8,18.7,71,39,13.8,14.7,0.8,1.5,39,"2024-03-15 05:00",,0.3,38,67,1,120.616917,24.162197,32
忠明,臺中市,96,細懸浮微粒,普通,1.7,0.35,31.9,17.7,77,35,9.4,10.4,1,0.7,343,"2024-03-15 05:00",,0.4,33.9,67,1,120.641092,24.151958,31
大里,臺中市,118,細懸浮微粒,對敏感族群不健康,1.2,0.44,4.9,5.8,64,49,20,21.7,1.7,0.6,137,"2024-03-15 05:00",,0.4,41.9,61,1,120.67844444,24.09961111,30
沙鹿,臺中市,102,細懸浮微粒,對敏感族群不健康,1.6,0.3,26.6,23.8,69,35,,,,1.2,29,"2024-03-15 05:00",,0.3,35.8,70,0,120.568794,24.225628,29
豐原,臺中市,74,細懸浮微粒,普通,1,0.32,13.4,20.3,33,18,11.3,12.6,1.3,0.2,29,"2024-03-15 05:00",,0.3,24.8,42,1,120.74252414,24.25699731,28
三義,苗栗縣,77,細懸浮微粒,普通,1.4,0.39,22.6,19.6,58,40,11.1,12.6,1.4,2.1,27,"2024-03-15 05:00",,0.3,26,44,1,120.75956754,24.38248443,27
苗栗,苗栗縣,89,細懸浮微粒,普通,1.3,0.3,12.8,11.7,45,32,9.9,10.5,0.6,1.5,140,"2024-03-15 05:00",,0.3,30.9,52,1,120.82011468,24.56499183,26
頭份,苗栗縣,90,細懸浮微粒,普通,1.7,0.3,12.9,9.1,42,27,8.4,9.4,1,0.9,116,"2024-03-15 05:00",,0.4,31.2,52,2,120.89869286,24.69690679,25
新竹,新竹市,107,細懸浮微粒,對敏感族群不健康,0.6,0.45,0.2,8.7,35,28,22.6,27.9,5.2,0.2,85,"2024-03-15 05:00",,0.5,38,55,1,120.97236752,24.8056356,24
竹東,新竹縣,70,細懸浮微粒,普通,0.9,0.23,16,18.5,30,17,5.7,6.3,0.6,0.4,159,"2024-03-15 05:00",,0.2,23.1,37,1,121.08895493,24.74091408,23
湖口,新竹縣,147,細懸浮微粒,對敏感族群不健康,1.5,0.64,2.3,13.6,79,63,25.1,27.8,2.7,0.9,115,"2024-03-15 05:00",,0.5,53.2,75,1,121.03886894,24.90009696,22
龍潭,桃園市,116,細懸浮微粒,對敏感族群不健康,1.2,0.36,18.9,13.5,32,18,16.3,16.9,0.6,1.5,205,"2024-03-15 05:00",,0.6,41.2,66,1,121.21645772,24.86400048,21
平鎮,桃園市,127,細懸浮微粒,對敏感族群不健康,2.3,0.69,0.4,11.6,70,51,40.2,49.7,9.4,0.2,162,"2024-03-15 05:00",,0.7,45.7,70,1,121.203986,24.952786,20
觀音,桃園市,115,細懸浮微粒,對敏感族群不健康,1.6,0.45,12,31.4,84,62,19.1,20.1,0.9,0.5,245,"2024-03-15 05:00",,0.3,40.9,64,1,121.08283092,25.03556747,19
大園,桃園市,111,細懸浮微粒,對敏感族群不健康,1.6,0.51,11.8,24.4,75,52,19.1,19.7,0.5,0.7,174,"2024-03-15 05:00",,0.4,39.4,62,2,121.20251473,25.06100357,18
桃園,桃園市,96,細懸浮微粒,普通,1.8,0.53,11.1,12.9,46,30,24.4,24.8,0.3,0.6,191,"2024-03-15 05:00",,0.6,33.8,54,1,121.30500531,24.9947107,17
大同,臺北市,76,細懸浮微粒,普通,1,0.58,22.4,23.6,32,24,17.3,20,2.6,-,-,"2024-03-15 05:00",,0.7,25.5,45,1,121.51342074,25.06331455,16
松山,臺北市,76,細懸浮微粒,普通,0.3,0.4,19.8,22.5,30,23,17.7,20.1,2.4,0.3,39,"2024-03-15 05:00",,0.5,25.7,38,1,121.578611,25.05,15
古亭,臺北市,66,細懸浮微粒,普通,0.7,0.33,35.6,36.7,27,18,7.1,7.3,0.1,0.3,162,"2024-03-15 05:00",,0.4,21.5,37,1,121.529556,25.020608,14
萬華,臺北市,70,細懸浮微粒,普通,0.6,0.37,35.2,31.4,33,18,11.2,12.3,1,0.2,112,"2024-03-15 05:00",,0.5,23.3,41,0,121.507972,25.046503,13
中山,臺北市,69,細懸浮微粒,普通,0.8,0.38,34,34.4,37,20,9.7,10.7,1,0.4,129,"2024-03-15 05:00",,0.4,23,43,1,121.526528,25.062361,12
士林,臺北市,59,細懸浮微粒,普通,0.6,0.24,39.1,41.8,28,20,5.2,5.8,0.5,1.4,143,"2024-03-15 05:00",,0.3,18.6,36,1,121.51666356,25.10334003,11
淡水,新北市,67,細懸浮微粒,普通,1,0.42,26,32.8,35,21,15.6,15.9,0.2,3,140,"2024-03-15 05:00",,0.4,22,38,0,121.449239,25.1645,10
林口,新北市,68,細懸浮微粒,普通,1.2,0.31,44.2,38.8,33,16,6.4,7.7,1.2,1.8,133,"2024-03-15 05:00",,0.4,22.5,41,1,121.36548982,25.07798949,9
