"Name_Ins","No","Address","tax_ID_number","twd97X","twd97Y","wgs84aX","wgs84aY"
"阿默企業有限公司","65002283","新北市土城區忠承路83、87、91、95號2、3樓","16602990","294322.75","2761947.75","121.438972182605","24.9647758545823"
"雅式小西點坊","T6500353","新北市土城區延壽路77巷3-2號1樓及地下一樓","99432466","297351.06","2765033.8","121.469069413547","24.9925456255098"
"德揚食品有限公司","65002318","新北市三峽區嘉添225之2號1樓","28525196","287370.87","2755893.61","121.369958815067","24.9103045741809"
"順順食品有限公司","65002321","新北市淡水區中正東路2段69之11號2樓","29180797","296332.07","2782977.98","121.459579577867","25.154577217278"
"潞華實業有限公司新莊廠","65002348","新北市新莊區思源路109巷3號2樓","27663847","296333.66","2770505.56","121.45917478706","25.0419765203833"
"蕃老爹有限公司","65002351","新北市新店區寶中路78號4樓","54178600","305355.32","2763733.89","121.548306554176","24.9805390167408"
"妙吉食品廠","65002793","新北市土城區中央路2段390巷33號1樓","26522882","294251.5","2762761.76","121.438292537862","24.9721269413193"
"四季甜煮食品有限公司八里廠","65002386","新北市八里區觀海大道241號1樓","25035815","292069.38","2783862.68","121.417324972806","25.1626893781346"
"源森興業有限公司","65002402","新北市中和區立德街148巷2號4樓","53434602","299191.81","2766830.83","121.487367741919","25.0087107403152"
"香喜富企業有限公司","65002417","新北市中和區中板路15巷11號5樓","54278158","298891.5","2767103.42","121.484402203767","25.0111814199803"
"廣昇股份有限公司五股廠","65002428","新北市新莊區五權一路9號8樓之3","54169503","296297.86","2773307.15","121.458914189966","25.0672704279176"
"亞多夢股份有限公司","65002431","新北市三重區中正北路508巷77號1樓","53724216","297674.8","2773535.85","121.472570292846","25.0692923363418"
"亞永實業股份有限公司","65002435","新北市新店區寶興路45巷8弄1號4樓","05066108","305551.1","2763095.91","121.550220147183","24.9747721851532"
"金界粿行","T6500374","新北市三重區福田里自由街61號1樓","18271378","298244.54","2773233.88","121.478206975549","25.0665480635922"
"振發食品行","T6500375","新北市三重區頂崁街217巷8號1樓","26753519","298221.76","2773362.69","121.477985734561","25.0677117124405"
"元鯕股份有限公司","65002463","新北市中和區連城路114號1樓","53115419","300082.02","2765832.93","121.496151084286","24.9996725147349"
"舍利蓮有限公司福德廠","65002466","新北市汐止區福德一路310巷7弄1之3號","53190789","313643.8","2772978","121.630828509894","25.0636680186023"
"原企有限公司","65002472","新北市三重區大勇街82巷26弄29號1樓","24489016","298268.33","2773850.49","121.478464454797","25.0721140777103"
"匠菓子食品生技有限公司","65002473","新北市汐止區福德一路405巷2號1樓","54274028","313293.68","2772568.78","121.627339556482","25.0599883837397"
"翔鶴糖廍有限公司","65002496","新北市八里區博物館路203號1樓","54277685","290865.5","2783127.64","121.405360850792","25.1560867252463"
"慶桐食品有限公司","65002541","新北市汐止區福德一路421巷15號1、2樓、17號1、2樓","54273920","313275.78","2772502.35","121.627159024482","25.0593893609764"
"御軒食品有限公司土城廠","65002546","新北市土城區日新街37之1號","25021397","294829.83","2764509.32","121.444077125478","24.9878872118923"
"典藏藝術家庭股份有限公司","65002592","新北市土城區中央路3段76巷49弄12號","70555447","293894.98","2762422.74","121.434750665684","24.969076636406"
"優質澱粉有限公司","65002593","新北市林口區文化二路2段379號(1樓及夾層)","28587740","288493.09","2775463.35","121.381613428477","25.0869557912848"
"羿碩興業有限公司","65002596","新北市樹林區柑園街2段122巷5號2樓","54058160","288799.11","2760893.36","121.384237558881","24.9554078128297"
"苦行生化科技有限公司土城廠","65002597","新北市土城區自強街11巷3號4樓","80072151","293389.55","2762557.76","121.429749034969","24.9703101196014"
"王師父食品有限公司","65002605","新北市中和區立德街52巷6號2樓","96873381","299318.02","2766729.76","121.488614482823","25.0077941661361"
"台灣通用磨坊股份有限公司","65002607","新北市土城區中山路12號1樓、2樓、3樓、4樓","86384960","292139.29","2761632.29","121.417338069641","24.9619900779144"
"金品源食品工廠","65002617","新北市中和區建八路164巷2號1、2樓","31421408","299470.56","2765680.66","121.490088195162","24.9983178898666"
"六張犂饅頭有限公司","65002663","新北市深坑區北深路3段155巷15、17號(1樓)","54369066","310797.23","2766186.27","121.602315518827","25.002470492098"
"統一聖娜多堡股份有限公司五股廠","65002667","新北市五股區五工二路124號3樓","70790935","295931.96","2773639.02","121.455298482602","25.0702777127415"
"米力股份有限公司","65002669","新北市三重區光復路2段196巷6號2樓","27953944","297410.69","2772789.77","121.469926721995","25.0625649922313"
"成勝生物科技有限公司","65002670","新北市板橋區干城路162號1樓","54231838","296500.64","2764961.46","121.460642782484","24.9919188685605"
"禧月有限公司","65002674","新北市中和區中山路二段327巷15號3樓","54049276","299806.59","2765934.27","121.493426184231","25.0005964488115"
"旭輝食品興業有限公司","65002692","新北市樹林區樹中街63號2樓","54283954","292531.51","2764210.14","121.421301657692","24.9852523499929"
"大得利家畜肉食品加工廠有限公司","T6500392","新北市新莊區環漢路3段525號","86229519","293925.46","2766143.16","121.435170773214","25.0026641605612"
"派帝食品有限公司","65002739","新北市樹林區光興街63巷12號1、2樓","54297063","291436.41","2766082.54","121.410510412859","25.002186968856"
"章富昌食品有限公司","T6500394","新北市三峽區嘉添里嘉添109-2號","89808338","289386.26","2755064.62","121.389886567333","24.9027693859639"
"葵果股份有限公司","65002753","新北市中和區中山路2段389號9樓","16775063","299137.27","2766388.97","121.486811681094","25.0047233879239"
"冠閎實業有限公司","65002764","新北市新莊區化成路83巷60號1樓及2樓","25037428","296659.32","2771026.12","121.462419713824","25.04666612488"
"鎧逸企業股份有限公司","T6500395","新北市三峽區中華路74-1號","05182958","287520.53","2758024.34","121.371497975354","24.9295376999061"
"明軒食品有限公司","65002768","新北市鶯歌區中正三路156巷33弄6、7號(1、2樓)","54283568","283616.33","2759142.76","121.332869390613","24.9397264448626"
"多米多食品有限公司","65002788","新北市五股區中興路1段46巷4號(1樓)","54312867","297240.55","2773941.55","121.468279847536","25.0729685974082"
"台灣和華貿易有限公司","65002791","新北市中和區建八路2號4樓之4","54303332","299076.74","2765680.39","121.486186793709","24.9983282281965"
"豆工房咖啡商行","65002798","新北市汐止區福德一路393巷8號1樓","99984306","313339.12","2772600.63","121.627791381502","25.0602739523477"
"康喜軒食品有限公司","T6500399","新北市三峽區中華路74-5號","16992857","287520.53","2758024.34","121.371497975354","24.9295376999061"
"屹兆莊企業有限公司","65002813","新北市蘆洲區長興路353號1樓","84699395","296477.14","2775943.97","121.460780331913","25.091070108807"
"福寶貿易有限公司","65002829","新北市中和區建八路162號1樓","29137455","299472.68","2765699.18","121.490109828239","24.9984850284483"
"恆新股份有限公司","65002836","新北市林口區粉寮路二段458之1號(二樓)","03319108","290774.91","2776832.33","121.40427515514","25.0992550391312"
"源廣興食品有限公司石碇廠","T6500400","新北市石碇區彭山里崩山3之3號","80319350","318271.9","2763181.75","121.676214497901","24.9750281274451"
"千賓香精原料有限公司","65002921","新北市新店區中正路四維巷8弄7號2樓、9號2樓","03049203","304004.27","2764208.09","121.534943114139","24.9848687400637"
"智捷實業有限公司","65002922","新北市新莊區化成路370、372、374號1樓","89707015","297019.83","2771378.9","121.466004471666","25.0498399081472"
"米塔汐止食品有限公司","65002933","新北市汐止區環河街166號","54302045","313393.49","2772299.29","121.628316323789","25.0575512546423"
"綠指南貿易有限公司","65002934","新北市板橋區信義路163巷5號10樓","89864289","296372.98","2765068.61","121.459381776082","24.9928901896356"
"維喆禮坊股份有限公司","65002976","新北市中和區立業路83巷1號3樓","54696667","299600.59","2766670.76","121.491411871991","25.0072522710531"
"稷馨企業有限公司","65002999","新北市汐止區康寧街169巷29號12樓之2","54271465","312815.02","2773555.63","121.622640554421","25.0689173603446"
"良菓生化科技股份有限公司","65003004","新北市新店區寶宏路7號3樓","54692563","305466.17","2763243.42","121.549384871679","24.9761069680886"
"沅哲有限公司","65003031","新北市林口區粉寮路二段24號1、2、3樓","12692534","290644.88","2775394.44","121.40294347717","25.0862772250828"
"德利發食品有限公司","65003061","新北市中和區錦和路134號(2樓)","80159797","299391.06","2765648.11","121.489299460356","24.9980266010534"
"香好佳有限公司","65003062","新北市新莊區中正路853之2號4樓","54700965","292399.15","2768946.7","121.420136064755","25.0280183560495"
"崴騏手工蛋糕坊有限公司中和廠","65003065","新北市中和區中正路774號3樓","28490957","298984.4","2765873.14","121.485278874753","25.0000713640902"
"翔椿生技有限公司","65003067","新北市三峽區中園街106之5號1、2樓","54311749","287085.7","2757311.18","121.367173672384","24.9231097649102"
"塔皮歐卡食品行","65003073","新北市新莊區民樂街42號1樓","37889197","296216.62","2770426.38","121.458012274929","25.0412652409493"
"珍食堡實業股份有限公司","65003088","新北市三重區興德路90、92號7樓","24466647","297733.59","2771755.76","121.47309130354","25.053219786958"
"尚大立食品實業有限公司","65003128","新北市新莊區新樹路244巷80號1樓","70521777","293506.24","2768102.13","121.431079427477","25.0203620865612"
"原振冷凍食品有限公司","65003148","新北市三重區中正北路193巷35弄90號","16903551","298331.85","2773795.92","121.479092133145","25.0716193750135"
"薩摩亞商寶宏國際實業股份有限公司台灣分公司","65003186","新北市瑞芳區明燈路3段209號","27944495","330745","2778281","121.800633029639","25.1107234132201"
"台灣塩野香料股份有限公司二廠","65003211","新北市新莊區頭前路93號","03561504","296936.49","2771654.34","121.46518787231","25.0523291105144"
"彥臣生技藥品股份有限公司","65003218","新北市五股區五權八路45號(4樓)","12676817","295315.49","2773570.98","121.449185648889","25.0696820918518"
"坤禾食品有限公司","65003237","新北市樹林區八德街31號1樓","53703681","292243.15","2764056.56","121.418440623661","24.9838739104036"
"雅聖食品行","T6500408","新北市土城區裕生路21巷2弄24、26號1樓","78893499","295230.86","2764343.95","121.448044231267","24.9863823512159"
"洺林食品有限公司","65003262","新北市三峽區中園街108之1號1樓","54707165","287085.17","2757304","121.367168172324","24.9230449486321"
"韋冠實業有限公司","65003270","新北市深坑區北深路三段276號6樓","70447095","310356.24","2766471.9","121.597959338527","25.0050667302289"
"仙華生機農業股份有限公司","65003276","新北市八里區龍米路1段138巷2號","24243750","295706.55","2779774.08","121.453268235664","25.1256717678019"
"金記食品有限公司","65003280","新北市三重區疏洪西路246號3、4樓","16305582","297848.82","2772496.37","121.474259015754","25.0599024099744"
"雅旭食品有限公司","65003287","新北市土城區慶祥街79號1樓","54689510","293945.17","2762771.21","121.435258873758","24.9722212031895"
"樂儂食品股份有限公司","65003293","新北市新店區中正路501-17號5樓","54689841","303867.22","2764068.91","121.533580130016","24.9836171702068"
"豪紳企業社","65003300","新北市三重區中正北路191巷3弄5號1樓","10086245","298192.66","2773592.79","121.477705348388","25.0697899401777"
"華森健康國際有限公司(俊英廠)","65003330","新北市樹林區俊英街81巷61之2號(1樓)","16678864","292677.95","2766623.09","121.422826748735","25.0070327149408"
"台灣艾諾特生物科技有限公司","65003349","新北市樹林區佳園路2段15巷6弄9號1~2樓","28193128","289671.01","2761754.67","121.392896701118","24.9631614134539"
"森騰實業有限公司","65003353","新北市新莊區化成路195巷26號2樓","24539873","296779.85","2771474.68","121.463629421536","25.0507120606328"
"味都股份有限公司新莊廠","65003369","新北市新莊區福營路145巷34號","23615839","293717.84","2769246.78","121.433212245662","25.0306900097856"
"祿大食品有限公司","65003387","新北市三重區中興北街特137之2號(1樓)","25122640","297353.5","2771537.83","121.469316809264","25.0512642660466"
"龍達食品有限公司","65003395","新北市中和區建三路67號(1樓)","54053284","299078.71","2766029.19","121.486218777999","25.001477140266"
"發全台企業社","T6500430","新北市五股區民義路1段287巷16號之2 2樓","49923213","292645.23","2775698.26","121.422783464624","25.0889649410314"
"眾味元有限公司","65003417","新北市樹林區忠信街15號6樓","24313262","291160.16","2767528.72","121.407816732242","25.0152508339676"
"豐華企業股份有限公司","65003457","新北市三重區三和路4段103-1號8樓","54724903","299140.98","2774353.76","121.487132390153","25.0766294267205"
"大堡口福食品有限公司","65003503","新北市土城區永豐路195巷26號","54723019","297843.02","2763576.02","121.473892247933","24.979369268644"
"可夫萊食品股份有限公司","65003505","新北市新莊區五工五路1號3樓","53108917","296033.28","2772946.39","121.456279582366","25.0640215568353"
"采威麵包廠","65003534","新北市三重區中正北路428巷7弄11、13號","41071226","297830.59","2773603.48","121.474116826096","25.0698979505313"
"逢興生物科技股份有限公司","65003539","新北市中和區立德街148巷36號5樓及48號5樓、6樓","12954810","299120.9","2766870.52","121.486666648984","25.009071341293"
"翰霖貿易有限公司","T6500443","新北市深坑區北深路2段32號","16326313","312564.18","2766420.42","121.619830477937","25.0045124773431"
"調味大師展業有限公司","65003558","新北市中和區立德街98巷60號1樓","24223092","299270.13","2766827.66","121.488143527049","25.0086795307304"
"馥雅有限公司","65003560","新北市汐止區福德一路430巷26號4樓","16404443","313026.26","2772599.16","121.62469053206","25.0602737566913"
"黑傑克食品有限公司","65003567","新北市土城區永平街28號1樓","24692910","293217.74","2761593.3","121.428017323042","24.9616076934469"
"晉義參藥有限公司","65003580","新北市新莊區民安西路486號1樓","24381129","293637.93","2766649.9","121.432338318781","25.0072474268071"
"大鼎食品有限公司","65003595","新北市三峽區溪北街103號","24280641","290206.56","2758703.64","121.398112039576","24.9356019499569"
"華盛食品有限公司","65003605","新北市新店區寶橋路235巷6弄2號1樓","86323351","305763.33","2763699.74","121.552346493187","24.9802157861824"
"順立食品有限公司","65003649","新北市鶯歌區大湖路185之1號","24705422","284785.84","2762510.68","121.344534368263","24.9701066779091"
"悅子有限公司","65003650","新北市新莊區中正路81巷1號","53917403","296551","2770154.14","121.461316746935","25.0387972075965"
"長谷川食品有限公司","65003651","新北市新莊區五權一路5號8樓之9","12870220","296199.43","2773185.18","121.457934508101","25.0661722619781"
"裕品馨食品有限公司","65003656","新北市新莊區中正路721巷3號(1、2樓)","24703058","292769.91","2769028.85","121.42381235971","25.0287495616895"
"漢馨科技有限公司","65003659","新北市中和區立德街89號5樓","12871987","299024.33","2766797.49","121.485707286567","25.0084151978048"
"查理布朗有限公司","65003661","新北市三重區中興北街156號1樓","24491483","297312.98","2772151.57","121.468936328345","25.0568063743772"
"青益企業有限公司","65003696","新北市樹林區佳園路2段61之5號1、2樓","34671858","289519.14","2761554.46","121.391386964965","24.9613578068866"
"太魯閣國際股份有限公司三重廠","65003697","新北市三重區中正北路193巷41號1樓","28514120","297990.27","2773721.57","121.475703717556","25.0709590553353"
"弘梅有限公司新莊廠","65003728","新北市新莊區五權一路5號4樓之2","16142526","296199.43","2773185.18","121.457934508101","25.0661722619781"
"鼎耀國際食品股份有限公司","65003746","新北市新店區寶中路94號及94之1號(1樓)","89626702","305424.11","2763664.7","121.548985153108","24.9799118729948"
"合廣有限公司汐止廠","65003747","新北市汐止區福德一路351巷9號1樓","28460383","313523.65","2772722.65","121.62962584201","25.0613677930016"
"科麥股份有限公司(汐止廠)","65003773","新北市汐止區康寧街169巷31之1號13樓及13樓之3","86011738","312813.31","2773626.53","121.622626784935","25.0695574716309"
"雪坊志業股份有限公司","65003801","新北市中和區員山路502號7樓之3","24329659","298425.84","2766682.72","121.479773925873","25.007398220674"
"泳賀食品企業有限公司","65003827","新北市新莊區雙鳳路73巷25號(1樓)","24708928","291851.36","2768795.01","121.414703415531","25.0266641377502"
"布列德麵包股份有限公司五股廠","65003844","新北市五股區五工六路53之2號(2樓)","54172330","294991.12","2773312.77","121.445962044867","25.0673606141433"
"元素生化科技有限公司","65003848","新北市中和區立德街148巷2、6、8號7樓","13010059","299181.76","2766835.86","121.487268311854","25.008756451582"
"百莉製冰廠有限公司泰山廠","65003853","新北市泰山區泰林路2段292巷26號(1樓)","84527871","293546.87","2772876.48","121.431632781366","25.0634641484961"
"海子企業有限公司","65003854","新北市新莊區五權一路5號2樓(221室)","28815792","296199.43","2773185.18","121.457934508101","25.0661722619781"
"志遠食品廠","65003856","新北市五股區五權八路39號之1","41093397","295286.65","2773528.72","121.448898347835","25.0693013956772"
"向唐食品有限公司","65003857","新北市中和區建三路75號(1樓)","53349417","299085.59","2766005.64","121.486286090926","25.001264325775"
"儀諭企業社","65003859","新北市三重區中正北路530巷11號1樓","41397096","297606.22","2773729.95","121.471897236076","25.0710468205742"
"愷得食品有限公司","65003861","新北市深坑區北深路三段286巷23號1、2、3樓","24720937","310226.49","2766596.66","121.596679333802","25.0061982801695"
"天納原企業有限公司","65003864","新北市新莊區中正路514巷105弄72號","86489628","293290.94","2769619.49","121.428993721678","25.0340671323078"
"捷安商實業股份有限公司","65003886","新北市三重區光復路1段82之8號(1、2樓)","25105092","297615.35","2771446.97","121.471908728226","25.0504358174233"
"富茂香生物科技有限公司","65003887","新北市新店區寶興路45巷8弄4號5樓","27516819","305543.17","2763075.01","121.550140692714","24.9745837716302"
"世紀冷凍食品有限公司","65003903","新北市土城區金城路3段202之1號1樓","28022814","297384.21","2764520.12","121.46938020121","24.9879070428303"
"柏泰食品興業股份有限公司二廠","65003904","新北市新店區寶橋路235巷1弄2、4號5樓","38443032","305648.24","2763712.44","121.55120701962","24.9803346702698"
"霜囍有限公司","65003914","新北市新莊區民安西路480巷7號2樓","24543601","293594.74","2766620.45","121.431909457292","25.0069827965317"
"媽媽家食品企業有限公司","65003923","新北市林口區工九路13之1號1樓","89457728","290440","2774258","121.400878968","25.0760228977"
"豐稷食品有限公司新店廠","65003925","新北市新店區寶興路45巷1、3號4樓","53719023","305515.65","2762990.61","121.549864767501","24.973822801186"
"嘉毓企業有限公司","65003930","新北市八里區頂寮一街28巷13號1、2樓","24765498","291406","2783290","121.4107271","25.1575376947"
"大洪興業有限公司","65003940","新北市樹林區俊興街273號1、2樓","24778424","292231.75","2767837.54","121.418443311107","25.0180093988419"
"台灣善商股份有限公司","65003971","新北市五股區五權八路42號","54181892","295311.45","2773519.98","121.449143907814","25.0692217395462"
"貝諾有限公司","65003998","新北市三重區光復路二段88巷33號","24732429","297455.54","2772224.51","121.470351750235","25.0574604562457"
"榮騰農產股份有限公司","65004006","新北市三重區光復路1段111之1號","53925831","297644.9","2771598.06","121.472206876144","25.0517989370988"
"好滿鎰有限公司","65004007","新北市樹林區民權街5巷2號","24737183","289907.88","2761137.59","121.395224850253","24.9575840787683"
"柴神興業有限公司","65004022","新北市三重區溪尾街108巷46弄23號","70484984","299292.45","2774519.65","121.48863976969","25.0781221068981"
"長珍食品有限公司","65004062","新北市樹林區東順街82-4號2樓","54724312","291351.48","2763240.88","121.409583969664","24.9765343896503"
"路易莎咖啡有限公司","65004077","新北市新莊區建國一路55號1樓","24693586","293802.45","2769273.26","121.434051465992","25.0309266012909"
"百合國際企業有限公司","65004081","新北市汐止區康寧街169巷27之1號10樓之2","12975738","312816.04","2773539.82","121.622649888738","25.0687745755058"
"台益食品企業有限公司","65004094","新北市淡水區中正東路1段3巷25號6樓","54731340","295556.19","2784220.61","121.451924913497","25.1658192376376"
"鮮元食品有限公司","65004100","新北市三重區中正北路428巷9號(1樓)","89687215","297868.16","2773665.39","121.474491385092","25.0704557059675"
"永縉食品包裝有限公司","65004102","新北市鶯歌區中正三路156巷8之10號(2、3樓)","24709237","283644.75","2759220.15","121.333152708041","24.9404245533238"
"瑞士達實業股份有限公司大同廠","65004132","新北市汐止區大同路2段135號7樓","28222812","315667.42","2773035.92","121.650888171774","25.0641042983179"
"和美早餐店","T6500500","新北市土城區裕民路136巷6弄1號1樓","30171304","295506.91","2764234.55","121.450775016728","24.9853864176582"
"生態綠股份有限公司","65004160","新北市三重區中興北街131之17號1、2樓","28646760","297377.86","2771427.89","121.469554420015","25.0502709802012"
"富聖養生實業有限公司","65004170","新北市新店區寶橋路235巷16弄7號7樓","80259753","305731.68","2763811.53","121.552037471027","24.9812261489442"
"賞味佳食品工業有限公司","T6500505","新北市三芝區古庄里四棧橋27之1號","23251056","298972","2794730","121.486186277342","25.2605885755553"
"展裕國際有限公司","65004176","新北市中和區中正路766號7樓","53726925","298988.36","2765825.51","121.48531650184","24.9996412745907"
"盛宇行","65004184","新北市樹林區東興街27號(1樓)","13447047","291431.06","2763427.28","121.4103777707","24.9782150530186"
"立杰國際有限公司","65004185","新北市新莊區民安路437號(1樓)","24722344","293822.26","2768353.36","121.434218515344","25.0226211279321"
"諾蔓食品烘焙店","T6500510","新北市淡水區民生路48號4樓","14877868","296562.64","2781121.45","121.461803565661","25.1378095228133"
"薩摩亞商璽睿股份有限公司台灣分公司","65004217","新北市五股區五權二路23號","54390201","296140.1","2773280.63","121.457349575543","25.0670358712627"
"鼎昌實業有限公司","65004221","新北市中和區建八路139巷2號(1樓)","24305729","299487.09","2765749.87","121.490254413029","24.9989421963227"
"品軒事業有限公司","65004222","新北市新店區寶興路45巷6弄9號3樓","29130734","305601.37","2763037.97","121.550715719078","24.9742472304816"
"活絡生物科技有限公司","65004230","新北市泰山區貴鳳街26之6號(2樓)","53725637","292688.03","2769183.42","121.423005863829","25.0301474128822"
"黑堂有限公司新莊廠","65004234","新北市新莊區新樹路302巷7號(1、2樓)","28869972","293613.1","2766573.82","121.43208985093","25.0065612240161"
"甲寅國際興業有限公司二廠","65004260","新北市新莊區化成路190巷3、5號(1樓)","28899912","297030.71","2770985.76","121.466098843029","25.0462902482678"
"益同商行","T6500518","新北市板橋區大觀路1段28巷108之1號1樓","41094987","295438.34","2767107.19","121.450190272888","25.0113229231264"
"郁香食品有限公司","65004280","新北市新莊區瓊林南路187巷32號之4","24732477","293909.91","2766847.48","121.435039097198","25.0090233160861"
"福圓號食品有限公司","65004285","新北市新店區寶中路95之2號(1、2、3樓)","54355725","305396.56","2763758.14","121.548716054529","24.9807564093347"
"傳恩食品有限公司鶯歌廠","65004286","新北市鶯歌區鶯桃路61之3號(1樓)","53728873","284484.14","2760571.54","121.341497943444","24.9526064207364"
"聖力達生物科技有限公司","65004287","新北市三峽區介壽路三段203號1樓","54721119","290618.92","2759653.76","121.402222912425","24.9441688564996"
"尚品烘焙坊","T6500521","新北市蘆洲區民族路422巷82弄16號","09840069","297792.97","2776252.29","121.473835940121","25.0938125737231"
"富侑食品有限公司","65004288","新北市樹林區民權街5巷19弄20號(1、2樓)","24713942","289930.46","2761291.1","121.395452849778","24.9589693602333"
"義興湯圓行","T6500523","新北市三重區車路頭街51巷20號","17630657","298956.45","2773906.19","121.485287308595","25.0725947721243"
"旺榮利食品股份有限公司","T6500524","新北市樹林區俊安街43號","27586130","292416.71","2767258.4","121.420258110103","25.0127757215331"
"橘村屋食品有限公司","65004315","新北市五股區五工五路31號","29144110","295650.21","2772961.76","121.452483212097","25.0641719776154"
"睿美食品行","T6500533","新北市板橋區縣民大道3段133巷3號","01912265","298184.99","2768457.11","121.47744970525","25.0234252322711"
"鮮享股份有限公司","65004349","新北市汐止區大同路1段276之1號10樓","54848257","314000.12","2772274.7","121.634327435757","25.057303682294"
"介宏國際有限公司","65004374","新北市汐止區福德一路392巷23號4樓","53420847","313182.76","2772728.97","121.626247534089","25.0614391411432"
"禾豚有限公司","65004379","新北市樹林區三俊街87號(1樓)","28781033","292023.4","2767556.29","121.416370378379","25.0154760603543"
"冠睿有限公司","65004386","新北市土城區慶樂街53號1、2樓","54859492","294132.94","2762937.76","121.437123875853","24.9737193934256"
"東方聚利食品工業有限公司","65004398","新北市汐止區福德一路413號(1樓)","12995592","313260.38","2772580.56","121.627010072872","25.0600960446773"
"日新豆腐店","T6500546","新北市深坑區北深路3段43-1號","34760177","311399.22","2766048.61","121.608272996414","25.0012034184707"
"大登食品有限公司","65004434","新北市新店區寶橋路235巷16弄5號1樓","22718772","305711.47","2763796.85","121.551836754643","24.9810943259239"
"鵝之鄉食品行","T6500552","新北市三重區福德南路33-1號","14506389","300725.51","2772799.95","121.502781999627","25.0625492997379"
"旺萊食品有限公司","65004483","新北市中和區立德街72巷12號","53413352","299245.26","2766763.63","121.487894842116","25.0081022817552"
"羿方有限公司","65004496","新北市新莊區化成路892號(1樓)","54851169","296884.89","2772674.7","121.464711271958","25.0615426079004"
"優而品國際有限公司","65004528","新北市泰山區貴鳳街1號4樓","53315057","292529.07","2769334.31","121.421435306527","25.0315141199838"
"正永傳貿易有限公司","65004550","新北市樹林區中山路2段151巷15弄54號","89908060","291228.05","2763251.47","121.408361763945","24.9766332756197"
"群達蛋品有限公司","65004571","新北市土城區永豐路195巷2之4號2樓","54727296","297582.07","2763434.23","121.471302737848","24.9780973351185"
"嘉赫食品有限公司","65004578","新北市中和區員山路466巷27號1樓,29號1樓","27278443","298577.18","2766590.38","121.481270038906","25.0065597313338"
"麒福食品工業有限公司","65004580","新北市汐止區福德二路234號2樓","04817146","313416.57","2773109.78","121.628582385536","25.0648671822715"
"德默特爾烘焙事業有限公司","65004595","新北市新莊區五權一路11號8樓之1","66845613","296334.9","2773351.07","121.459282824426","25.0676658090974"
"龍美食品廠","65004596","新北市五股區五權二路29號(1樓)","01431098","296176.28","2773322.08","121.457709633377","25.0674089229121"
"台味開發有限公司","T6500573","新北市樹林區佳園路3段101巷62弄52-15號","28324493","290098.52","2759770.53","121.39707317601","24.9452369157994"
"富貴得實業有限公司新莊二廠","65004640","新北市新莊區五工五路27號7樓","53778009","295732.45","2772900.35","121.453296301509","25.0636150638134"
"仕奇生技股份有限公司","65004642","新北市樹林區大安路528號6樓","13195035","291759.94","2764328.33","121.413662469266","24.9863408404416"
"亞詮餐飲事業股份有限公司","65004698","新北市新店區民權路42巷59弄10號2樓","55670904","304332.08","2764071.21","121.538184730328","24.9836213213647"
"全利洋企業有限公司","65004701","新北市中和區立德街98巷125號(1層、2層)","25024839","299355.06","2766726.06","121.488981326747","25.007759517477"
"泰佶食品行","T6500586","新北市三峽區三樹路350號1樓左段","15764736","288123","2758901","121.377487131","24.93743743"
"香臨食品股份有限公司","65004731","新北市三重區新北大道2段139巷25號、27號(3樓)","54877528","297080.51","2772545.58","121.466645697102","25.0603708268867"
"德盛製麵股份有限公司","65004732","新北市樹林區八德街280巷3號(3樓)","54854715","291443.92","2762563.64","121.410479270424","24.9704175832109"
"勝興食品加工廠有限公司(三峽廠)","65004746","新北市三峽區添福14之34號(1樓)","29181120","287738.44","2755006.69","121.373573460728","24.9022880706557"
"豐品食品有限公司中和一廠","65004757","新北市中和區連城路222巷6弄7號1樓","86981100","299569.67","2765644.97","121.491068727538","24.997992390516"
"百傑國際食品有限公司新莊廠","65004766","新北市新莊區民安西路482、482之1號1、2樓","80604734","293631.38","2766655.7","121.432273569209","25.0072999740201"
"和生御品股份有限公司深坑廠","65004770","新北市深坑區北深路3段270巷5號2樓","54865987","310402.65","2766498.56","121.5984202275","25.0053055879463"
"英雄食品行","65004778","新北市新店區寶興路45巷6弄2號1樓","90908476","305547.93","2763009.13","121.550185214809","24.9739888266381"
"柏鈞食品股份有限公司","65004798","新北市三峽區嘉添里嘉添181之14號","54734917","289386.26","2755064.62","121.389886567333","24.9027693859639"
"宇馨生技食品股份有限公司","65004809","新北市樹林區忠信街4號1樓","16642803","291307.19","2767532.65","121.40927364557","25.0152823153952"
"陳明樹油行","T6500593","新北市石門區崁子腳30號之3","20018295","307173.26","2798174.75","121.567748839","25.291395879"
"月桂香食品行","65004823","新北市新莊區五權一路5號之2(1樓)","37886255","296199.43","2773185.18","121.457934508101","25.0661722619781"
"富凰企業股份有限公司","65004836","新北市新莊區五權二路20號之1(2樓)","12298913","296130.38","2773227.64","121.457251452853","25.0665577487926"
"興德旺食品有限公司","65004846","新北市中和區員山路611巷4弄33之3號1樓","53691600","298088.09","2767097.1","121.476442214475","25.011150096841"
"英屬維京群島商皮可吉科技股份有限公司台灣分公司","65004847","新北市中和區中正路736號17樓之5","54381977","299012.97","2765631.48","121.485553381735","24.9978887207126"
"連淨綠色科技股份有限公司","65004860","新北市新店區寶興路45巷9弄2號1樓","65186129","305502.95","2763085.46","121.54974279243","24.9746795928362"
"紅仕食品有限公司","65004868","新北市八里區頂寮一街28巷8號","54871926","291406","2783290","121.4107271","25.1575376947"
